b,C_main,C_treat_HT,C_treat_HTCT,C_cont_recept,C_mki67,C_imm_sig,C_imm_cyt,C_imm_pdl1,C_mki67_imm,C_cox6
125,0.6585010968015851,0.6383252547410133,0.6421729054627795,0.6544367393150298,0.6781948768751769,0.6477497877158223,0.6533399377299746,0.6585497452589867,0.6699511746391169,0.6507261887913954
126,0.6387423886464976,0.6368365536750251,0.6388302887919324,0.6324974828594716,0.6504450943727925,0.6396173946396894,0.6421984625465471,0.6386744658068434,0.6523149701938598,0.6387503795688099
127,0.6478168110226181,0.6453433518346947,0.6382927181701502,0.6442553697863985,0.6681569754099057,0.6533247201421176,0.6513782522588377,0.6471793215411946,0.669491453391019,0.6536987139712195
128,0.6287726793157722,0.6195625853987582,0.619385301900825,0.6257848037774357,0.6415327671792034,0.6320113461438677,0.6344933151149316,0.6287078194994552,0.644438486950205,0.6267058131691371
129,0.6473266015560337,0.6469210395629863,0.6407424267505379,0.6477569938751863,0.6588313193179937,0.6486426088395961,0.6503807316669425,0.6459940407217348,0.658500248303261,0.6466561827512002
130,0.639155331301534,0.63957520432614,0.6419207019118701,0.6461556281083273,0.6605688555564403,0.6399371638301107,0.6418555492011554,0.6390974177808987,0.6600476338707225,0.635412670030477
131,0.6396924120773493,0.6400693580609899,0.6444607787704022,0.6398130347921143,0.6497191752421878,0.6435900335481926,0.6437860454596857,0.6394964001658562,0.6521919408948698,0.6383957178936258
132,0.6724744499318943,0.671037128030284,0.6602989963816257,0.674814276283353,0.6848170339358386,0.6739953370603424,0.6766192851830496,0.6721234759791755,0.6863044949735516,0.6765357199562119
133,0.6674765884048611,0.6646451440137988,0.6608567580552427,0.6685752990934652,0.6803736403947482,0.6710562587128939,0.6732064237163987,0.6627548890656627,0.6827915915159057,0.6683350791938063
134,0.6569917336727953,0.6561377076652862,0.6566734881322612,0.6601298764079344,0.6668331748819671,0.6607744243381298,0.6650364975265474,0.6564720669040751,0.6708454857474339,0.654389371404631
135,0.6379748495729018,0.6321832013509747,0.6347900578754939,0.6301378846752906,0.6589034807272965,0.6430164117193776,0.6424507730395291,0.6382289770957323,0.6622399291722001,0.6377453150361517
136,0.6500988421349901,0.6496717029087828,0.6479631460039537,0.64570036712793,0.6652358090934765,0.6547444224795256,0.6548150240045185,0.6502894662524711,0.6689141485456086,0.6436105619881389
137,0.6569175143038779,0.6583399554990464,0.6579823585505403,0.6630959949141767,0.6779481881754609,0.6579545454545455,0.6600365543547362,0.6576684678957406,0.6797043865225684,0.6561943738080102
138,0.6287691320685547,0.6284400229959757,0.6269611151381842,0.6387298889361028,0.6502778680397597,0.6353388157072513,0.6376800726539522,0.6276984860982662,0.6551436831887752,0.6327267728147574
139,0.6572413629872743,0.6472729998185419,0.6457582188700681,0.6549139651758171,0.6712294183083368,0.6626456596003187,0.6661170326072378,0.6561131667600255,0.6743931014350971,0.6583143328257766
140,0.6682333151931925,0.6670459605204572,0.6670706970761391,0.6603423539306387,0.6823908705618497,0.6677633206352348,0.6695690892000198,0.6664770197397715,0.682943320305414,0.6705915335015419
141,0.6506789693593314,0.6525732855816422,0.6460157182650219,0.6577878365831012,0.668324711500199,0.6525567051333068,0.6530624088075342,0.6486851704470089,0.6708034885263298,0.6504053919617987
142,0.6320505004514481,0.6320968028213577,0.6359476165855089,0.6353919881465933,0.6456942654514867,0.6355231781946706,0.6372826682512367,0.6321431051912674,0.646705200527847,0.6380543744163972
143,0.6502003357405296,0.6494995565691118,0.6406942860762701,0.6562935512479412,0.6647187381223869,0.6480425693652604,0.6519305080451032,0.650354744710503,0.6650988217407829,0.6513405865957177
144,0.639294997385121,0.6155503344703503,0.6160342822352142,0.6448447854628336,0.6543676285778961,0.6402941153512914,0.6412151772263549,0.6398491956319812,0.6562721972009086,0.6517761663531414
145,0.6265462192211421,0.6263533965888585,0.6282743465859479,0.6349249083182956,0.6446679084929274,0.6310830083241167,0.6321817335118458,0.6267026602246929,0.6477821759124512,0.617472641015193
146,0.6625570203627357,0.6508394337936764,0.6537825466744001,0.6671891900365244,0.6657078362829778,0.6669070274168012,0.6671735143354286,0.6623532362484912,0.6691564905240387,0.6610913423102849
147,0.6707442243946762,0.660118456697683,0.664282949975602,0.6651158486311858,0.6791994077165115,0.6730998973599637,0.6749171307903283,0.6704076996853494,0.6827918089885749,0.6702310242129529
148,0.6416328256574391,0.6320163894984726,0.6304744059900409,0.6405829645453154,0.6571984747851065,0.6461166074904674,0.6471518871982561,0.6387675797056015,0.6599543602044313,0.6410714415905396
